,Id,Vistas,likes,Comentarios,C_id,Data,Título,C_data,C_Título,País,C_vistas,Subscriptores,No Videos,Titulo,Status,Categoria,Duracao,Data_tendencia
437,JJuyaBrP3Sk,399514.0,45349.0,662.0,UC_-WQuYUOasNYkX-L_jHgdg,2022-08-19 18:55:50+00:00,MONSTRO ROXO ME DEIXOU IMORTAL PORQUE REVELEI A CASA DELE NO RAINBOW FRIENDS,2014-06-08 12:57:17+00:00,xMarcelo,BR,272098113,1260000.0,1477,,1,People & Blogs,1540.0,2022-08-21 00:00:00+00:00
438,Qd0PY3a8gTU,406524.0,13594.0,,UCIkAO7iHS6R9AtcABE9MdRQ,2022-08-25 04:11:49+00:00,SÃO PAULO X FLAMENGO - 24/08/2022 - COPA DO BRASIL - AO VIVO,2011-10-05 17:37:00+00:00,Energia 97 FM,BR,99261359,737000.0,785,,0,Sports,14294.0,
439,xe7iWCU6r_s,406450.0,18797.0,665.0,UCUztWvZqBRHtUFdCl7Azhgw,2022-08-24 18:12:10+00:00,RAINBOW FRIENDS: CHAPTER 2 MUNDO ESTRANHO! A ORIGEM DOS MONSTRO NOVO FINAL E JUMPSCARE! ROBLOX,2021-03-04 20:04:45.096601+00:00,CeloBlox,BR,15376685,153000.0,212,,1,Gaming,981.0,2022-08-26 00:00:00+00:00
440,e9R2w3JiRRE,79408.0,2907.0,612.0,UC376n347Ob5Lwzq2WGzF1AA,2022-09-15 11:46:51+00:00,,2011-08-22 14:57:27+00:00,SBT News,BR,2210980608,4200000.0,57919,"RJ: homem mata irmãos por vingança, crendo que cachorra foi envenenada | Primeiro Impacto (15/09/22)",0,News & Politics,212.0,
441,3qTx1W7TSnY,79410.0,6290.0,298.0,UCOPi8iWwV6BkL-boz69eJ5g,2022-09-09 23:29:02+00:00,,2017-12-21 13:51:48+00:00,HeyDavi,BR,569152698,4840000.0,197,BRIGUEI COM A FAMÍLIA ARQUEIRA NO DESAFIO DE SUPER CHUTE NO ROBLOX!! (Knock Down),1,Gaming,804.0,2022-09-11 00:00:00+00:00
442,INHU0DVxH4c,33261.0,3913.0,27.0,UCHDV3JN5aqxAy9hwTTVHJow,2022-09-16 22:00:14+00:00,,2011-10-15 00:47:24+00:00,Skorpion Gamer,BR,1833502151,5720000.0,2525,REAL ✅ ou FAKE ❌ ? Juntar 2 imãs em um copo de agua cria um redemoinho?,0,Gaming,30.0,
443,0DCpB7tin7U,33267.0,8561.0,1083.0,UC2mT7quMGAx5wPsARspOGIA,2022-08-25 22:00:00+00:00,Marina Sena - Especial &quot;De Primeira&quot; (COMPLETO),2012-11-27 15:59:03+00:00,Marina Sena,,76305074,261000.0,79,,1,People & Blogs,948.0,2022-08-27 00:00:00+00:00
444,GwFQtS820JU,40506.0,4503.0,86.0,UCgpcyuP7wI468cGoTJm57mA,2022-09-13 18:00:10+00:00,,2011-03-20 16:25:46+00:00,Funk Carioca,BR,584658757,2250000.0,1851,Fé Pra Tudo - MC Tikão e MC Maneirinho (Prod. JR ON),0,Music,194.0,
445,Z7TrhgiY9Ps,40506.0,6176.0,257.0,UCAAPXtnzlg9krw6MtNbfR-g,2022-08-22 19:45:14+00:00,BASTIDORES - FLUMINENSE 5 X 2 CORITIBA - CAMPEONATO BRASILEIRO 2022,2009-10-11 18:36:13+00:00,Fluminense Football Club,BR,95200888,692000.0,4164,,1,Sports,1079.0,2022-08-23 00:00:00+00:00
446,W5gmFlnmYpY,98318.0,1685.0,779.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-09-02 01:44:03+00:00,,2006-03-19 15:34:42+00:00,UOL,BR,1440316558,2550000.0,34258,Deputado dispara tiro dentro de diretório do PSDB-SP,0,News & Politics,53.0,
447,2Jh8hsELzFU,98333.0,4963.0,100.0,UCQ7VIoEXgNHBmXPoh002rlw,2022-09-16 21:30:10+00:00,,2017-06-23 00:22:02+00:00,MALOUCOS,BR,3974226709,9080000.0,696,SOBREVIVA 24 HORAS NA PRISÃO ! - Maloucos,1,Entertainment,761.0,2022-09-18 00:00:00+00:00
448,G3CKIVWZD_g,277005.0,36025.0,95.0,UC5K2cu7OuDEUFWeRKpeSH9A,2022-08-22 20:04:49+00:00,MULHER QUE MANDA NO BOY 😱,2017-06-14 03:09:57+00:00,Hytalo Santos,BR,564984769,3240000.0,664,,0,Entertainment,20.0,
449,_6Tbm7Ae6XA,277302.0,19814.0,490.0,UCrcBZDofBltcgGxphNia2tw,2022-09-11 13:03:58+00:00,,2021-08-30 14:50:24.766100+00:00,Problems,BR,1155167598,2720000.0,344,21 Hacks de Construção Contra o Yeti,1,Gaming,1676.0,2022-09-12 00:00:00+00:00
450,RezLmdonybc,3694618.0,545737.0,9367.0,UCPX0gLduKAfgr-HJENa7CFw,2022-08-26 22:39:51+00:00,PRESIDENTE JAIR BOLSONARO - IRONBERG PODCAST #187,2016-11-29 16:31:58+00:00,Renato Cariani,BR,505393388,4160000.0,1502,,0,Sports,11298.0,
451,WwdgWl_nmKI,9622616.0,498048.0,29642.0,UCoa-D_VfMkFrCYodrOC9-mA,2022-08-29 03:03:07+00:00,DEBATE NA BAND: PRESIDENCIAL 2022,2016-08-08 19:56:08+00:00,Band Jornalismo,BR,1639549534,4030000.0,87067,,1,News & Politics,13930.0,2022-08-29 00:00:00+00:00
452,ftNEozLvJ00,154153.0,11466.0,319.0,UCHggIF2Ee-OqgIgtYihoBiQ,2022-08-18 21:54:07+00:00,&quot;Andando&quot; na Água a mais de 300km por hora no Beamng Drive,2012-10-18 17:42:34+00:00,Bitgamer,BR,1490320296,2620000.0,2348,,0,Entertainment,571.0,
453,IZmOfoXDZrc,154210.0,15828.0,767.0,UCIRseertPt5kAzr40COpH6A,2022-08-23 00:06:25+00:00,CREATIVE SQUAD 3: Eu Tenho 24 Horas Pra Esconder a MINHA BANDEIRA!,2017-05-28 13:17:05+00:00,FEURIPE,BR,64861615,740000.0,469,,1,Gaming,680.0,2022-08-24 00:00:00+00:00
454,hXvtX1KodYs,478300.0,109591.0,873.0,UCR3vcUrhFUdzagng58ueI2w,2022-08-21 18:51:29+00:00,FOMOS EM MONTANHAS RUSSAS TERRÍVEIS AQUI NOS EUA!,2014-10-18 16:49:42+00:00,Invento na Hora,BR,3861746248,14100000.0,1193,,0,Entertainment,678.0,
455,bMAemQxQ3ig,478384.0,23356.0,526.0,UCrcBZDofBltcgGxphNia2tw,2022-08-30 13:01:03+00:00,Visitei as 29 Estruturas do Minecraft,2021-08-30 14:50:24.766100+00:00,Problems,BR,1117278244,2660000.0,332,,1,Music,843.0,2022-08-31 00:00:00+00:00
456,CBPDR8RfAiQ,199515.0,2354.0,311.0,UCXbboag48Qlr78zzz6SkzkQ,2022-09-10 23:00:03+00:00,,2006-07-03 05:21:32+00:00,US Open Tennis Championships,US,765316693,750000.0,5456,Trophy Presentation | Women&#39;s Final | 2022 US Open,0,Sports,755.0,
457,DmeROWBv4R4,199519.0,60389.0,1106.0,UCV306eHqgo0LvBf3Mh36AHg,2022-09-07 13:00:07+00:00,,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15612855223,44400000.0,3564,DESAFIO ACERTE O PAÍS PELA FOTO!,1,Entertainment,1891.0,2022-09-08 00:00:00+00:00
458,lHDn25SLgdk,384016.0,4247.0,1528.0,UCBi2mrWuNuyYy4gbM6fU18Q,2022-08-22 00:11:26+00:00,Potential mass shooting foiled in Washington state,2006-08-07 23:12:21+00:00,ABC News,US,11648112769,13400000.0,71607,,0,News & Politics,117.0,
459,q44eDP6fESw,383762.0,29699.0,81.0,UCOaQsQIByJYHyETtw48l_Vw,2022-09-10 18:40:03+00:00,,2021-10-07 14:30:36.395044+00:00,Free Fire Esports Brasil #LBFF,BR,65427813,904000.0,244,LBFF 8 - Rodada 16 - Grupos B e C | Free Fire,1,Gaming,8112.0,2022-09-11 00:00:00+00:00
460,qbB1SkJ5TXU,169773.0,5303.0,1649.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-12 00:41:07+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1849051409,3570000.0,14958,Estão FAVORECENDO o Flamengo? OLHA como Tadeu DETONOU a arbitragem e o VAR após Goiás x Flamengo!,0,Sports,129.0,
461,sYvxz9JFp-4,169714.0,72957.0,3149.0,UCiIZY89KwQkxAW-4Le7U7zg,2022-08-28 16:06:29+00:00,O PROJETO QUE DUROU 6 ANOS - Minecraft Em busca da casa automática #341,2011-01-18 00:36:12+00:00,viniccius13,BR,866100378,5830000.0,503,,1,Gaming,1670.0,2022-08-30 00:00:00+00:00
462,H6Km3Jmqw98,288033.0,5048.0,202.0,UCmvu3U0Oo56qK01k40LKvBw,2022-08-30 02:28:51+00:00,"CÁSS10 SALVOU | GOLEIRO DO T1M40 FAZ GRANDE DEFESA, EVITA EMPATE E SUA EQUIPE VOLTA A VENCER",2016-07-30 00:17:31+00:00,Clube Ligados,BR,6524288,162000.0,195,,0,,,
463,rqRYqrtkbxA,288227.0,64679.0,1527.0,UCV306eHqgo0LvBf3Mh36AHg,2022-08-21 13:00:26+00:00,CONSTRUÍMOS NOSSA CASA NO THE SIMS,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15533024894,44400000.0,3531,,1,Entertainment,1326.0,2022-08-22 00:00:00+00:00
464,7NgGiKh3LyM,67743.0,2210.0,5.0,UCnLSKfHkgZ6ujEYCO9jq7Sw,2022-09-15 00:10:46+00:00,,2016-04-05 15:35:53+00:00,TV A Crítica,BR,484642376,2290000.0,24330,ALERTA  | AO VIVO | 14/09/2022,0,News & Politics,10616.0,
465,o2OKKmJElh0,67732.0,11828.0,,UCSv9d0kQegylHWpP83jWSQg,2022-09-07 03:08:39+00:00,,2006-07-19 15:07:34+00:00,TV Brasil,BR,509811539,1880000.0,153042,Queima de Fogos – 200 Anos da Independência do Brasil,1,News & Politics,766.0,2022-09-08 00:00:00+00:00
466,MKNLl9itCIA,161095.0,7805.0,238.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-27 23:30:13+00:00,GABRIEL JESUS DEIXOU A DEFESA DO FULHAM COMPLETAMENTE PERDIDA: &#39;QUE CATEGORIA! QUE BONITO!&#39;,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1992655316,4360000.0,21002,,0,Sports,120.0,
467,USxRQ9qQZ4s,161052.0,28534.0,1336.0,UCT9zcQNlyht7fRlcjmflRSA,2022-09-02 04:00:01+00:00,,2009-08-03 09:09:31+00:00,ImagineDragons,US,14507261967,28800000.0,72,Imagine Dragons - Love of Mine (Night Visions Demo) [Official Animated Video],1,Music,250.0,2022-09-05 00:00:00+00:00
468,JO2_7IirCsw,1822133.0,26564.0,1463.0,UCvgfXK4nTYKudb0rFR6noLA,2022-09-09 18:33:38+00:00,,2006-03-04 14:15:07+00:00,UFC - Ultimate Fighting Championship,US,5589876741,14200000.0,12490,UFC 279: Live Weigh-In Show,0,Sports,9186.0,
469,XdyRZrVYTEc,1882967.0,88393.0,2946.0,UCciJLMuECsXuOyhA4FO48Sg,2022-08-19 15:00:08+00:00,Wesley Safadão - Amor ou Esquema - Garota Vip Manaus,2009-06-21 02:40:12+00:00,Wesley Safadão,BR,7317394945,13400000.0,374,,1,Music,145.0,2022-08-20 00:00:00+00:00
470,DPQaowUQnYo,249214.0,6927.0,6.0,UCwpyuvmJ_mOrebYbUPXtaBQ,2022-08-30 05:14:39+00:00,PÓS-JOGO + ZONA MISTA + COLETIVA 🔴 | Corinthians 1x0 Red Bull Bragantino | SORTEIO | Brasileirão 22,2014-01-28 13:40:54+00:00,Meu Timão,BR,189244223,734000.0,6117,,0,Entertainment,25156.0,
471,ArAJflx6Buk,249186.0,11236.0,1077.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-04 22:21:25+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1826627640,3550000.0,14885,"&quot;EU NÃO GOSTEI DISSO! Ó! Pra mim, o Flamengo hoje...&quot; OLHA o que Vampeta FALOU após 1x1 com o Ceará!",1,Sports,1162.0,2022-09-06 00:00:00+00:00
472,lwxodr8CjFI,490275.0,36030.0,364.0,UCqQo7ewe87aYAe7ub5UqXMw,2022-09-15 02:30:23+00:00,,2018-01-23 19:32:41+00:00,House of Highlights,US,5757092264,5540000.0,25145,18 Yr Old Luka DESTROYS EuroLeague Defenders😈 #shorts,0,Sports,22.0,
473,0-4HatsNAeo,491217.0,65402.0,682.0,UCYtaoJSk9iIrFxx8eZB15ag,2022-09-09 22:56:30+00:00,,2014-05-17 19:10:37+00:00,Robin Hood Gamer,BR,9482175542,19200000.0,3781,50 FORMAS DE MORRER NO ROBLOX!!,1,Gaming,2389.0,2022-09-11 00:00:00+00:00
474,dyoREJ0rqIw,237791.0,13541.0,57.0,UCSf0s2ogUVYpJPuzW1zpAOg,2022-09-19 08:30:06+00:00,,2016-07-30 17:07:23+00:00,LankyBox,US,26860798543,20200000.0,5884,WHAT WOULD YOU DO? 😂 #shorts,0,Gaming,53.0,
475,fHU7JvbAugk,237830.0,13092.0,337.0,UCI0HqzcZrcwDiS--ZJhqU9Q,2022-08-30 22:32:49+00:00,,2019-02-16 02:17:47+00:00,LipeBlox,BR,24410431,199000.0,257,DESMASCAREI 18 MITOS NO RAINBOW FRIENDS EM 24 HORAS!,1,Gaming,712.0,2022-09-01 00:00:00+00:00
476,0RXdtPrZ_kY,215440.0,46926.0,2124.0,UCCEa9iCV6pX3DhT0jEa78ZQ,2022-09-19 02:00:00+00:00,,2018-01-30 12:16:05+00:00,Educadora FM 90.9 de Jacarezinho-PR,BR,141362455,741000.0,1076,Programa Manhã de luz com Pe. Alex Nogueira – 19/09/2022,0,Entertainment,486.0,
477,pifn-STy3YE,215406.0,55488.0,865.0,UCV306eHqgo0LvBf3Mh36AHg,2022-08-27 13:02:36+00:00,DESAFIO DA PALAVRA FALSA!,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15561217403,44400000.0,3543,,1,Entertainment,1477.0,2022-08-28 00:00:00+00:00
478,LWevd-MLEk4,127239.0,3885.0,3687.0,UCDGz2exMIsPQ4k9VrsuhKTA,2022-08-21 01:27:56+00:00,"EM SÃO PAULO, LULA CRITICA BOLSONARO E CONDENA QUEM TRATA IGREJA COMO PALANQUE | Reportagem",2010-08-09 21:06:07+00:00,CartaCapital,BR,63965266,453000.0,2989,,0,News & Politics,499.0,
479,u1QzUVITswI,127232.0,11106.0,284.0,UCaYZLVwOnGzmKXvM0SidHtg,2022-08-28 21:30:04+00:00,AVIÃO PARA QUEBRAR O RECORDE DE 7.272 km/h NO AR? | Trailmakers,2011-10-25 00:12:52+00:00,MaxPalaro,BR,698455069,2320000.0,2820,,1,Gaming,1094.0,2022-08-30 00:00:00+00:00
480,ylo804FgiZw,319388.0,28812.0,554.0,UC7hvsI7ZjjwbFs2TUDpCUDA,2022-09-01 22:00:33+00:00,,2021-03-19 02:03:54.366149+00:00,Modder Clips [OFICIAL],BR,100622668,690000.0,236,DEI GOLPE DE R$150 MIL no MECÂNICO &amp; ELE VEIO ATRÁS! GTA RP (Modder Clips),0,Gaming,2899.0,
481,sJWrvzIG49M,319334.0,56859.0,2774.0,UCX3zTAsEoZ61rQMYb_08Tow,2022-09-10 02:24:18+00:00,,2008-11-29 15:32:19+00:00,São Paulo FC,BR,257688361,1710000.0,4080,BASTIDORES: SÃO PAULO 2 (4) X (2) 0 ATLÉTICO-GO | SPFCTV,1,Sports,950.0,2022-09-11 00:00:00+00:00
482,MWvSxb52bFs,22134.0,595.0,72.0,UCiWLfSweyRNmLpgEHekhoAg,2022-09-01 15:39:52+00:00,,2005-10-31 23:34:22+00:00,ESPN,US,8976545949,8650000.0,56737,Stephen A. reacts to Baker Mayfield&#39;s comments about the Panthers Week 1 matchup vs. the Browns,0,Sports,222.0,
483,XxF7W-LcC5s,22147.0,3245.0,205.0,UCfLTxnQboSLcoSakgONmukQ,2022-09-01 00:12:31+00:00,,2009-06-27 19:51:17+00:00,Henrique e Juliano,BR,12651923006,15000000.0,290,AGUARDEM. 08/10/22. GRAVAÇÃO DO NOVO DVD EM BRASÍLIA/DF…,1,Music,38.0,2022-09-02 00:00:00+00:00
484,tPI7jsrJFCA,31545.0,2416.0,585.0,UCP391YRAjSOdM_bwievgaZA,2022-09-14 00:58:04+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2445563964,5660000.0,90304,Julgamento decisivo: Bolsonaro está proibido de usar imagens do 7 de Setembro sem sua campanha,0,News & Politics,664.0,
485,s_fRLlUzug0,31546.0,1441.0,7.0,UCacMjDLANAoJmxSzxweAV4w,2022-09-17 02:46:16+00:00,,2018-06-06 17:35:57+00:00,Falcão 12,BR,94009288,1490000.0,419,DESAFIO 1PRA1 - GRANDE FINAL ETAPA CEARÁ - L7 VS BOLOLO - F12.BET,1,Sports,3120.0,2022-09-18 00:00:00+00:00
486,HnFRLBal-nw,161157.0,3761.0,3368.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-08-26 21:48:00+00:00,"Lula é comunicador melhor do que Bolsonaro; bom desempenho no JN assustou o presidente, diz Sakamoto",2006-03-19 15:34:42+00:00,UOL,BR,1409556542,2480000.0,33806,,0,News & Politics,173.0,
487,D7beVtglU5I,161141.0,8660.0,,UCw4YGFtvDgOL09KrFpqj6kg,2022-09-14 06:23:13+00:00,,2019-07-05 17:50:41+00:00,A Fazenda,BR,2269996427,3230000.0,11909,"&quot;Você é falso!&quot;, grita Deolane para Shay | A Fazenda 14",1,Entertainment,134.0,2022-09-15 00:00:00+00:00
488,zrHr22hZD3s,67241.0,4389.0,1176.0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,2022-08-29 05:10:14+00:00,Lula pediu direito a reposta após ser chamado de &#39;ex-presidiário&#39; por Bolsonaro #shorts,2006-03-19 15:34:42+00:00,UOL,BR,1414531315,2530000.0,33946,,0,News & Politics,52.0,
489,OeD-ynVmN3A,67235.0,9952.0,638.0,UCZD5qcen7lbLPFTjfvdLFcw,2022-09-06 23:48:58+00:00,,2006-01-02 02:34:02+00:00,Vasco TV,BR,148929397,1110000.0,3400,PRIMEIRO TREINO DE JORGINHO  |  VASCOTV,1,Sports,252.0,2022-09-08 00:00:00+00:00
490,gVuPJCIb0K4,146535.0,20126.0,510.0,UCot9DELv0Avr0HclcekQCpg,2022-09-16 01:37:12+00:00,,2015-12-23 19:44:38+00:00,MODO CARREIRA SOTO,BR,484145824,2210000.0,1270,CR7 volta a MARCAR no United | DESESPERO do PSG com Navas | Vlahovic DECEPCIONANDO na Juve | E mais,0,Gaming,632.0,
491,J7NA9NHcH3Y,146541.0,13394.0,354.0,UCEdK5Mj4ZN0CGujBD6f7B5g,2022-08-29 22:29:16+00:00,SOBREVIVI 100 DIAS COMO VAMPIRO NO MINECRAFT HARDCORE,2017-08-19 15:11:35+00:00,Nothii,BR,42820305,481000.0,70,,1,Entertainment,1294.0,2022-08-31 00:00:00+00:00
492,zREtW8L9i7k,64363.0,10714.0,1052.0,UCk5BcU1rOy6hepflk7_q_Pw,2022-08-24 20:21:43+00:00,NÃO DEIXE ELA TE AMEDRONTAR,2017-04-09 22:50:31+00:00,Meteoro Brasil,BR,341857312,1370000.0,2354,,0,Entertainment,609.0,
493,-56V4R3XOF4,64367.0,5746.0,208.0,UCk8XGxi7fsTqQQRVq9LSraw,2022-08-21 15:00:00+00:00,Melhores Momentos | UFC 278: Usman x Edwards 2,2012-12-05 18:00:57+00:00,UFC Brasil,BR,515465666,1550000.0,7077,,1,Sports,419.0,2022-08-23 00:00:00+00:00
494,jqe1-GvAV88,1297772.0,3484.0,359.0,UCvO2BExvkAbGMsTGnEnI_Ng,2022-09-11 22:41:49+00:00,,2018-06-05 13:48:12+00:00,Lula,BR,112668557,569000.0,1261,QUEM É SER HUMANO SENTE,0,News & Politics,56.0,
495,FY5CAz6S9kE,1294832.0,181379.0,12167.0,UC-KTRBl9_6AX10-Y7IKwKdw,2022-08-29 23:01:00+00:00,Arctic Monkeys - There’d Better Be A Mirrorball (Official Video),2006-02-04 21:11:50+00:00,Official Arctic Monkeys,,3806955200,6640000.0,62,,1,Music,270.0,2022-08-31 00:00:00+00:00
496,kecUFFWlIGw,440184.0,82587.0,297.0,UCQkUnTI-Zk44kw9q4cfPzwg,2022-09-04 23:27:19+00:00,,2012-05-27 17:12:00+00:00,Mateus Erd,BR,1014299851,2040000.0,235,TIPOS DE MÃES EM PÚBLICO 😂,0,People & Blogs,42.0,
497,_hiR58brDz4,439502.0,140000.0,5216.0,UCzgxx_DM2Dcb9Y1spb9mUJA,2022-08-28 15:00:00+00:00,TWICE &quot;Talk that Talk&quot; Choreography Video,2016-03-27 15:48:08+00:00,TWICE,,3811549960,14500000.0,872,,1,Music,183.0,2022-08-29 00:00:00+00:00
498,o5nTmiXIaSc,196842.0,2678.0,52.0,UCUAL--p3qAa27luR0IYbjZA,2022-09-10 08:30:06+00:00,,2007-02-01 03:30:32+00:00,Pencilmation,US,10912217796,19800000.0,1178,&quot;Tapes of Wrath&quot; | Pencilmation Cartoons!,0,Entertainment,2153.0,
499,AptURC20VKg,196843.0,33409.0,599.0,UCuxfOdbKQy0tgGXcm9sjHiw,2022-08-27 22:25:31+00:00,Como Deixei de Ser Desorganizado!,2009-11-05 13:23:43+00:00,Coisa de Nerd,BR,3424033578,11000000.0,1965,,1,Howto & Style,728.0,2022-08-29 00:00:00+00:00
500,to6xzsnaMV8,49052.0,14441.0,788.0,UCxDFRhF3Y1A_Gd0-cF8gbqQ,2022-08-25 15:15:03+00:00,Por que a Ucrânia recebe tantas ajudas militares? As razões de cada um!,2016-08-01 18:39:48+00:00,Hoje no Mundo Militar,BR,765899715,2230000.0,3559,,0,Science & Technology,537.0,
501,blrNmwKBo08,49057.0,14576.0,428.0,UCC1QUJZGfqrSGwwYXvZhqig,2022-08-21 13:00:19+00:00,"&quot;A Casa do Dragão&quot;: voltem para seus assentos, o voo vai ser turbulento",2015-10-23 21:20:09+00:00,Isabela Boscov,BR,21202636,454000.0,403,,1,Entertainment,504.0,2022-08-22 00:00:00+00:00
502,aRpSfZY9imQ,500857.0,18640.0,475.0,UCrcBZDofBltcgGxphNia2tw,2022-09-18 18:00:01+00:00,,2021-08-30 14:50:24.766100+00:00,Problems,BR,1174753584,2750000.0,354,Você Consegue Descobrir a Ilusão? - O Filme,0,Gaming,4732.0,
503,Hs0ZiHAaFOg,500931.0,807.0,31.0,UCv5nsiAebHi6vrtr787rcKQ,2022-09-16 21:15:11+00:00,,2008-09-12 17:08:54+00:00,Paulo e Nathan,BR,59899597,85300.0,38,Paulo e Nathan - Tô Vazando e Tchau - DVD Nunca é de Boa,1,Music,165.0,2022-09-18 00:00:00+00:00
504,uod6McEDvVA,506676.0,50523.0,4582.0,UCP391YRAjSOdM_bwievgaZA,2022-09-02 18:51:33+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2365862303,5530000.0,89377,Roberto Jefferson: “TSE é a corte de Justiça mais corrupta do Brasil” | LINHA DE FRENTE,0,News & Politics,671.0,
505,I4LoLLqTrfc,506605.0,18592.0,1186.0,UCgCKagVhzGnZcuP9bSMgMCg,2022-08-21 23:11:15+00:00,FORTALEZA 1 X 0 CORINTHIANS | MELHORES MOMENTOS | 23ª RODADA BRASILEIRÃO 2022 | ge.globo,2020-08-04 19:53:16.054503+00:00,ge,BR,1185421790,2700000.0,5812,,1,Sports,186.0,2022-08-23 00:00:00+00:00
506,bS8LFU_j-w0,43576.0,4077.0,238.0,UCUiB_sEkt-KY9RoL3M182uQ,2022-08-23 22:13:15+00:00,REVELAÇÃO FORTE! RIVAL EXPÕE DRAMA CONTRA CHARLES DO BRONX NO UFC E SE RENDE AO PODER DO BRASILEIRO,2009-09-14 16:34:26+00:00,SUPER LUTAS,BR,59169173,196000.0,1421,,0,Sports,349.0,
507,5agjZcnUEOI,43578.0,9378.0,716.0,UC04MPfu_LbiCL71rruQOpsA,2022-08-31 11:00:07+00:00,,2007-04-23 14:48:24+00:00,JOAO_PSX,BR,75938948,463000.0,1006,PS PLUS SETEMBRO 2022 - FRANCÊS DA PLUS FALA QUAIS OS JOGOS DA PLUS ESSENCIAL DE SETEMBRO !!!,1,Entertainment,387.0,2022-09-01 00:00:00+00:00
508,1D7IFbF4ioo,115645.0,15663.0,315.0,UCGwXFpbp5uzecUbi3m7aRsw,2022-08-29 22:00:00+00:00,BIRÓ PAGOU MICO NA BORRACHARIA E FOI EMBORA! MUÇÃO APRONTOU SUSTO!,2008-01-11 21:30:54+00:00,Mução ao vivo,BR,295163288,1440000.0,5368,,0,Entertainment,575.0,
509,pwJL5grPbH0,115642.0,19453.0,588.0,UCE8deXi-Eea3SuEV1Q1L4ug,2022-08-28 21:00:20+00:00,NÃO! NÃO OLHE! (NOPE) é bom? - Vale Crítica Especial (desvendando segredos),2013-03-10 01:02:32+00:00,Super Oito,BR,289911736,2110000.0,593,,1,Entertainment,1335.0,2022-08-30 00:00:00+00:00
510,1FhXEGg8ADE,840897.0,27619.0,2236.0,UCwWhs_6x42TyRM4Wstoq8HA,2022-09-07 01:15:33+00:00,,2016-05-26 18:41:28+00:00,The Daily Show with Trevor Noah,US,4811746226,10100000.0,4402,Trump’s “Special Master” Halts Stolen Docs Investigation &amp; The U.K. Gets New PM | The Daily Show,0,Comedy,985.0,
511,zFz6HRnT4Vg,842610.0,40684.0,2768.0,UCxc3marqP9BJSkQ0_K4mqDg,2022-09-07 04:07:28+00:00,,2014-02-14 14:36:48+00:00,SBT Sports,,110517206,640000.0,1523,Palmeiras 2 x 2 Athletico-PR - Melhores momentos | Libertadores 2022,1,Sports,354.0,2022-09-08 00:00:00+00:00
512,Pfc3yeS6d3E,88599.0,1200.0,,UC6ZFN9Tx6xh-skXCuRHCDpQ,2022-08-22 22:59:08+00:00,"Amy Walter and Annie Linskey on Trump&#39;s legal troubles, New York and Florida primaries",2009-11-30 16:50:12+00:00,PBS NewsHour,US,1843487556,3270000.0,41784,,0,News & Politics,534.0,
513,GItsYG4cK8c,88598.0,801.0,84.0,UCDiJeuOsv766JDMAlpbSMHg,2022-09-02 21:00:17+00:00,,2018-06-22 17:51:11+00:00,Globoplay,BR,422051400,1360000.0,727,VEM AÍ: Rock in Rio 2022 - Transmissão ao vivo | Globoplay,1,Entertainment,31.0,2022-09-03 00:00:00+00:00
514,oTWSN3qK-g8,1749749.0,441357.0,432557.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-08-25 07:58:09+00:00,ORAÇÃO DO DIA 25-DE AGOSTO,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,1962970614,12100000.0,3519,,0,,909.0,
515,idc0EOmKr30,1737410.0,33879.0,1636.0,UCuaFvcY4MhZY3U43mMt1dYQ,2022-09-09 22:52:23+00:00,,2008-11-18 20:34:44+00:00,Walt Disney Studios,US,1767488411,4150000.0,1336,Hocus Pocus 2 | Official Trailer | Disney+,1,Film & Animation,117.0,2022-09-11 00:00:00+00:00
516,f0wsa12f19c,268312.0,63724.0,442.0,UCbh6_TmFnAJLI56aAQeD3qw,2022-08-24 10:03:30+00:00,SANTO ROSÁRIO / 40 DIAS COM SÃO MIGUEL / 03:50 / 10º DIA / LIVE AO VIVO,2016-02-20 14:35:35+00:00,Frei Gilson / Som do Monte - OFICIAL,BR,680159497,3230000.0,3089,,0,Music,8541.0,
517,BLC6WD9oBfI,268242.0,8772.0,28.0,UC2jwyWTeYPTnqCrXtWu5qnA,2022-08-20 02:00:20+00:00,Festa do Peão de Barretos 2022 - Sexta-Feira - 1ª Semana,2015-09-04 14:34:11+00:00,Brasil Rural TV,BR,9884130,202000.0,458,,1,Entertainment,12306.0,2022-08-21 00:00:00+00:00
